WPRDC_ID,HomeZipCode,Destination,Other,MilesOneWay,CommuteDays,PrimaryMode,PrimaryModePercentCommute,PrimaryModeNumberTrips,SecondaryMode,SecondaryModePercentCommute,SecondaryModeNumberTrips,TertiaryMode,TertiaryModePercentCommute,TertiaryModeNumberTrips
3736,15227,Other (please specify),Homestead,,5,"Drive Alone (parked in Downtown, North Shore, Strip District, Station Square, or Oakland)",100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
3792,15227,Other (please specify),Coraopolis,,5,"Drive Alone (parked in Downtown, North Shore, Strip District, Station Square, or Oakland)",100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
3864,15227,Other (please specify),South Side,,5,"Drive Alone (parked in Downtown, North Shore, Strip District, Station Square, or Oakland)",100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
3882,15227,Other (please specify),Strip District,,5,"Drive Alone (parked in Downtown, North Shore, Strip District, Station Square, or Oakland)",100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
3983,15227,Downtown (includes Golden Triangle & Lower Hill),,4.752552096,5,"Drive Alone (parked in Downtown, North Shore, Strip District, Station Square, or Oakland)",100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
4004,15227,North Shore,,4.752552096,5,Light Rail (T),70,7,Bus,30,3,I do not use a third transportation method,0,0
4011,15227,Other (please specify),Strip District,,5,"Drive Alone (parked in Downtown, North Shore, Strip District, Station Square, or Oakland)",100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
4088,15227,Downtown (includes Golden Triangle & Lower Hill),,4.752552096,5,"Drive Alone (parked in Downtown, North Shore, Strip District, Station Square, or Oakland)",100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
4201,15227,Downtown (includes Golden Triangle & Lower Hill),,4.752552096,5,Bus,100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
4354,15227,Downtown (includes Golden Triangle & Lower Hill),,4.752552096,5,Bus,100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
4459,15227,Downtown (includes Golden Triangle & Lower Hill),,4.752552096,5,"Drive Alone (parked in Downtown, North Shore, Strip District, Station Square, or Oakland)",60,6,Bus,40,4,I do not use a third transportation method,0,0
4466,15227,Other (please specify),Strip District,,5,"Drive Alone (parked in Downtown, North Shore, Strip District, Station Square, or Oakland)",100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
4557,15227,Oakland,,4.81231291,5,Bus,50,5,Other,50,5,I do not use a third transportation method,0,0
4580,15227,Oakland,,4.81231291,5,"Drive Alone (parked in Downtown, North Shore, Strip District, Station Square, or Oakland)",100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
4655,15227,North Shore,,4.752552096,5,Bus,80,8,Carpool,20,2,,0,0
4660,15227,North Shore,,4.752552096,5,Bus,80,8,Carpool,20,2,,0,0
4661,15227,Other (please specify),North Side,,5,"Drive Alone (parked in Downtown, North Shore, Strip District, Station Square, or Oakland)",45,4.5,Bus,45,4.5,Dropped Off,10,1
4692,15227,Oakland,,4.81231291,5,"Drive Alone (parked in Downtown, North Shore, Strip District, Station Square, or Oakland)",100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
4713,15227,Other (please specify),Allentown,,5,Carpool,100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
4846,15227,Oakland,,4.81231291,5,"Drive Alone (parked in Downtown, North Shore, Strip District, Station Square, or Oakland)",100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
4925,15227,Other (please specify),Strip District,,5,Bus,100,10,I only commute by one method,0,0,,0,0
4956,15227,Other (please specify),Homestead,,5,"Drive Alone (parked in Downtown, North Shore, Strip District, Station Square, or Oakland)",100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
5020,15227,Downtown (includes Golden Triangle & Lower Hill),,4.752552096,7,"Drive Alone (parked in Downtown, North Shore, Strip District, Station Square, or Oakland)",20,2.8,Drive Alone,80,11.2,I do not use a third transportation method,0,0
5035,15227,Other (please specify),Bellevue,,5,"Drive Alone (parked in Downtown, North Shore, Strip District, Station Square, or Oakland)",100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
5057,15227,Downtown (includes Golden Triangle & Lower Hill),,4.752552096,5,Bus,100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
5087,15227,Downtown (includes Golden Triangle & Lower Hill),,4.752552096,5,Bus,100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
5296,15227,Other (please specify),South Side,,5,Telecommute / telework (from home),100,10,Carpool,0,0,I do not use a third transportation method,0,0
5323,15227,Downtown (includes Golden Triangle & Lower Hill),,4.752552096,4,Bus,80,6.4,Telecommute,20,1.6,I do not use a third transportation method,0,0
5478,15227,Downtown (includes Golden Triangle & Lower Hill),,4.752552096,5,"Drive Alone (parked in Downtown, North Shore, Strip District, Station Square, or Oakland)",100,10,I only commute by one method,0,0,,0,0
5491,15227,Downtown (includes Golden Triangle & Lower Hill),,4.752552096,5,Bus,100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
5528,15227,Downtown (includes Golden Triangle & Lower Hill),,4.752552096,5,Bus,75,8,Drive Alone,25,3,I do not use a third transportation method,0,0
5547,15227,Other (please specify),South Side,,5,"Drive Alone (parked in Downtown, North Shore, Strip District, Station Square, or Oakland)",100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
5663,15227,Other (please specify),Penn Hills,,5,"Drive Alone (parked in Downtown, North Shore, Strip District, Station Square, or Oakland)",100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
5738,15227,Downtown (includes Golden Triangle & Lower Hill),,4.752552096,5,Bus,50,5,Dropped Off,50,5,I do not use a third transportation method,0,0
5895,15227,Downtown (includes Golden Triangle & Lower Hill),,4.752552096,4,"Park and Ride (not including Downtown, North Shore, Station Square, Strip District, or Oakland)",100,8,I only commute by one method,0,0,I do not use a third transportation method,0,0
5987,15227,Downtown (includes Golden Triangle & Lower Hill),,4.752552096,6,"Drive Alone (parked in Downtown, North Shore, Strip District, Station Square, or Oakland)",100,12,I only commute by one method,0,0,,0,0
6040,15227,Downtown (includes Golden Triangle & Lower Hill),,4.752552096,5,"Drive Alone (parked in Downtown, North Shore, Strip District, Station Square, or Oakland)",90,9,Light Rail (T),10,1,I do not use a third transportation method,0,0
6061,15227,Downtown (includes Golden Triangle & Lower Hill),,4.752552096,5,Bus,90,9,Drive Alone,10,1,I do not use a third transportation method,0,0
6073,15227,Downtown (includes Golden Triangle & Lower Hill),,4.752552096,5,Bus,100,10,Dropped Off,0,0,I do not use a third transportation method,0,0
6087,15227,Other (please specify),Chateau,,6,Bus,70,8.4,Bike,30,3.6,I do not use a third transportation method,0,0
6235,15227,Oakland,,4.81231291,5,"Drive Alone (parked in Downtown, North Shore, Strip District, Station Square, or Oakland)",100,10,I only commute by one method,0,0,,0,0
6279,15227,Downtown (includes Golden Triangle & Lower Hill),,4.752552096,5,Bus,100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
6297,15227,Downtown (includes Golden Triangle & Lower Hill),,4.752552096,5,Bus,100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
6298,15227,Oakland,,4.81231291,5,"Drive Alone (parked in Downtown, North Shore, Strip District, Station Square, or Oakland)",100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
6333,15227,Other (please specify),McKees Rocks,,5,"Drive Alone (parked in Downtown, North Shore, Strip District, Station Square, or Oakland)",100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
6350,15227,Other (please specify),Prospect Park,,7,Other,50,7,Park and Ride,50,7,I do not use a third transportation method,0,0
6421,15227,Downtown (includes Golden Triangle & Lower Hill),,4.752552096,5,Bus,100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
6454,15227,Downtown (includes Golden Triangle & Lower Hill),,4.752552096,5,"Drive Alone (parked in Downtown, North Shore, Strip District, Station Square, or Oakland)",100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
6481,15227,Oakland,,4.81231291,5,Bus,90,9,Dropped Off,10,1,I do not use a third transportation method,0,0
6515,15227,Oakland,,4.81231291,5,"Drive Alone (parked in Downtown, North Shore, Strip District, Station Square, or Oakland)",100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
6648,15227,Oakland,,4.81231291,5,"Drive Alone (parked in Downtown, North Shore, Strip District, Station Square, or Oakland)",100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
6653,15227,Oakland,,4.81231291,5,"Drive Alone (parked in Downtown, North Shore, Strip District, Station Square, or Oakland)",100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
6663,15227,Oakland,,4.81231291,5,"Drive Alone (parked in Downtown, North Shore, Strip District, Station Square, or Oakland)",100,10,Other,0,0,I do not use a third transportation method,0,0
6666,15227,Other (please specify),Point Breeze,,5,"Drive Alone (parked in Downtown, North Shore, Strip District, Station Square, or Oakland)",100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
6708,15227,Oakland,,,5,Bus,100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
6710,15227,Oakland,,4.81231291,5,"Drive Alone (parked in Downtown, North Shore, Strip District, Station Square, or Oakland)",100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
6747,15227,Oakland,,4.81231291,5,Bus,100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
6767,15227,Other (please specify),Larimer,,5,"Drive Alone (parked in Downtown, North Shore, Strip District, Station Square, or Oakland)",100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
6922,15227,Other (please specify),Lawrenceville,,5,Bus,100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
6926,15227,Other (please specify),Lawrenceville,,5,"Drive Alone (parked in Downtown, North Shore, Strip District, Station Square, or Oakland)",100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
6964,15227,Oakland,,4.81231291,5,Bus,45,4.5,Light Rail (T),45,4.5,Drove Alone,10,1
6986,15227,Oakland,,4.81231291,5,Bus,100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
7221,15227,Oakland,,4.81231291,5,"Drive Alone (parked in Downtown, North Shore, Strip District, Station Square, or Oakland)",100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
7525,15227,Oakland,,4.81231291,5,"Park and Ride (not including Downtown, North Shore, Station Square, Strip District, or Oakland)",100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
7639,15227,Oakland,,4.81231291,5,"Drive Alone (parked in Downtown, North Shore, Strip District, Station Square, or Oakland)",100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
7912,15227,Oakland,,4.81231291,5,"Drive Alone (parked in Downtown, North Shore, Strip District, Station Square, or Oakland)",100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
7930,15227,Oakland,,4.81231291,5,Bus,100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
7945,15227,Oakland,,4.81231291,1,Carpool,90,1.8,Drive Alone,10,0.2,I do not use a third transportation method,0,0
7986,15227,Uptown / Bluff,,4.752552096,5,"Drive Alone (parked in Downtown, North Shore, Strip District, Station Square, or Oakland)",100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
8123,15227,Uptown / Bluff,,4.752552096,5,"Drive Alone (parked in Downtown, North Shore, Strip District, Station Square, or Oakland)",100,10,I only commute by one method,0,0,I do not use a third transportation method,0,0
8229,15227,Downtown (includes Golden Triangle & Lower Hill),,4.752552096,3,"Drive Alone (parked in Downtown, North Shore, Strip District, Station Square, or Oakland)",100,6,I only commute by one method,0,0,I do not use a third transportation method,0,0
